"","codew","flux","plot_code","sub_plot","plot_corner_code","collar_number","measurement_code","treatment_code_partitioning","disturbance_code_control","litter_code","replica","year","egm_measurement","recno","day","month","hour","min","co2ref_ppm_sec","InputD","time","InputF","atmp_mb","probe_type","quality_code","comments","collar_num","vwc_percent_in","vwc_percent_out","soil_temp_c_in","soil_temp_c_out","air_temp_c","collar_height_cm","codew","collar_diam"
"1598","7.NA.8.4.2009","0.252710591364768","SPD-02",7,NA,NA,"TOTAL",NA,NA,NA,NA,2009,7.2,27,8,4,14,38,471,40,124,0.26,834,NA,"good","check numbers of sub_plot",7,NA,NA,NA,NA,10.586231884058,NA,"7.NA.8.4.2009",12
"1599","8.1.11.6.2011","0.330079221654701","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,27,11,6,11,42,487,52,124,0.34,860,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.11.6.2011",12
"1600","8.1.16.6.2010","0.35421904233263","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,32,16,6,11,4,520,51,115,0.35,835,NA,"good","check numbers of sub_plot",8,NA,16.5,NA,NA,10.586231884058,4.63333333333333,"8.1.16.6.2010",12
"1601","8.1.16.9.2010","0.438031691698931","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,25,16,9,9,48,489,50,100,0.39,834,NA,"good","check numbers of sub_plot",8,NA,13,NA,NA,10.586231884058,5.01666666666667,"8.1.16.9.2010",12
"1602","8.1.17.11.2011","0.304888965265263","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,26,17,11,10,1,465,50,120,0.34,858,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.17.11.2011",12
"1603","8.1.17.12.2010","0.749950495956595","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,15,12,17,12,21,37,468,52,52,0.78,825,NA,"good","check numbers of sub_plot",8,NA,28.6666666666667,NA,NA,10.586231884058,4.5375,"8.1.17.12.2010",12
"1604","8.1.17.7.2010","0.253922632570354","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,27,17,7,11,46,496,38,124,0.24,838,NA,"good","check numbers of sub_plot",8,NA,15,NA,NA,10.586231884058,7.72833333333333,"8.1.17.7.2010",12
"1605","8.1.17.9.2011","0.398640352517372","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,35,20,17,9,18,36,473,50,91,0.44,858,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.17.9.2011",12
"1606","8.1.18.12.2013","0.349818502474311","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,18,18,12,9,35,461,50,76,0.53,850,8,"good","check numbers of sub_plot",8,NA,41.2333333333333,NA,19.3166666666667,19.3166666666667,6.93333333333333,"8.1.18.12.2013",12
"1607","8.1.18.5.2011","0.304178268376533","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,26,18,5,21,2,481,51,120,0.34,856,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.18.5.2011",12
"1608","8.1.18.8.2011","0.328927782509394","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,33,18,8,11,59,509,48,124,0.31,857,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.18.8.2011",12
"1609","8.1.19.10.2010","0.537823084292212","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,20,19,10,15,31,519,50,81,0.48,832,NA,"good","check numbers of sub_plot",8,NA,24.6666666666667,NA,NA,10.586231884058,4.61625,"8.1.19.10.2010",12
"1610","8.1.19.12.2011","0.294647217078058","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,35,29,19,12,12,47,513,43,124,0.28,858,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.19.12.2011",12
"1611","8.1.19.2.2011","0.553099853654291","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,5,11,19,2,16,43,469,35,48,0.59,849,8,"good","check numbers of sub_plot",8,NA,43.7142857142857,NA,NA,10.586231884058,5.15714285714286,"8.1.19.2.2011",12
"1612","8.1.20.1.2010","0.418659233096308","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,NA,24,20,1,16,51,584,51,110,0.36,829,8,"good","check numbers of sub_plot",8,NA,37.5,NA,NA,10.586231884058,4.48375,"8.1.20.1.2010",12
"1613","8.1.21.11.2010","0.738617910684362","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,12,21,11,11,22,477,52,52,0.78,831,NA,"good","check numbers of sub_plot",8,NA,28.3333333333333,NA,NA,10.586231884058,4.8625,"8.1.21.11.2010",12
"1614","8.1.21.3.2011","0.343815688651347","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,25,21,3,22,10,466,50,115,0.35,851,8,"good","check numbers of sub_plot",8,NA,42,NA,NA,10.586231884058,5.95,"8.1.21.3.2011",12
"1615","8.1.21.4.2010","0.522268555487187","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,17,21,4,12,4,521,51,76,0.52,834,NA,"good","check numbers of sub_plot",8,NA,26.5,NA,NA,10.586231884058,5.18333333333333,"8.1.21.4.2010",12
"1616","8.1.21.8.2010","0.371531030885756","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,22,21,8,13,40,532,51,100,0.4,836,NA,"good","check numbers of sub_plot",8,NA,11,NA,NA,10.586231884058,4.31666666666667,"8.1.21.8.2010",12
"1617","8.1.23.10.2013","0.332907766972583","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,25,23,10,17,10,591,51,115,0.35,848,8,"good","check numbers of sub_plot",8,NA,44.1666666666667,NA,18.85,18.85,6.76666666666667,"8.1.23.10.2013",12
"1618","8.1.23.4.2011","0.432294696659155","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,35,20,23,4,17,10,488,51,91,0.46,856,8,"good","check numbers of sub_plot",8,NA,43.25,NA,NA,10.586231884058,5.675,"8.1.23.4.2011",12
"1619","8.1.23.5.2009","0.236146028221753","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2009,13,27,23,5,16,9,599,30,124,0.19,835,NA,"good","check numbers of sub_plot",8,NA,26.6,NA,NA,10.586231884058,4.75714285714286,"8.1.23.5.2009",12
"1620","8.1.23.5.2010","0.45324280882904","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2010,8.1,26,23,5,11,33,598,51,105,0.38,831,NA,"good","check numbers of sub_plot",8,NA,21,NA,NA,10.586231884058,5.18,"8.1.23.5.2010",12
"1621","8.1.25.1.2012","0.386856006432148","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2012,35,21,25,1,15,39,481,51,96,0.43,852,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.25.1.2012",12
"1622","8.1.25.11.2013","0.366212330968984","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,23,25,11,14,48,541,52,105,0.39,849,8,"good","check numbers of sub_plot",8,NA,40,NA,19.1833333333333,19.1833333333333,6.56666666666667,"8.1.25.11.2013",12
"1623","8.1.25.5.2013","0.321177159407609","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,24,25,5,12,24,500,50,110,0.37,857,8,"good","check numbers of sub_plot",8,NA,41.8166666666667,NA,17.4333333333333,17.4333333333333,6.68333333333333,"8.1.25.5.2013",12
"1624","8.1.27.7.2013","0.507665677002426","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,13,27,7,17,24,534,51,57,0.73,856,8,"good","check numbers of sub_plot",8,NA,32.3333333333333,NA,16.7833333333333,16.7833333333333,6.75,"8.1.27.7.2013",12
"1625","8.1.28.6.2013","0.469031498408029","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,29,28,6,13,55,523,51,57,0.71,851,8,"good","check numbers of sub_plot",8,NA,39.5833333333333,NA,18.0333333333333,18.0333333333333,6.68333333333333,"8.1.28.6.2013",12
"1626","8.1.29.1.2011","0.329311595557829","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,25,29,1,16,48,458,50,115,0.35,858,8,"good","check numbers of sub_plot",8,NA,42.2857142857143,NA,NA,10.586231884058,5.54285714285714,"8.1.29.1.2011",12
"1627","8.1.29.2.2012","0.361430687505869","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2012,7,24,29,2,20,38,499,52,110,0.38,852,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.29.2.2012",12
"1628","8.1.29.8.2013","0.237573433102734","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,27,29,8,13,41,525,46,124,0.3,858,8,"good","check numbers of sub_plot",8,NA,45.6,NA,16.65,16.65,7.05,"8.1.29.8.2013",12
"1629","8.1.29.9.2013","0.303343901435798","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2013,15,27,29,9,12,3,510,51,124,0.33,856,8,"good","check numbers of sub_plot",8,NA,40.5166666666667,NA,17.9833333333333,17.9833333333333,6.81666666666667,"8.1.29.9.2013",12
"1630","8.1.30.10.2011","0.345835757327324","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,25,30,10,15,15,464,50,115,0.35,856,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.30.10.2011",12
"1631","8.1.4.7.2011","0.242933458973037","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,27,4,7,17,3,449,34,124,0.22,859,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.1.4.7.2011",12
"1632","8.1.7.3.2009","0.28640533688007","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,1,2009,15,38,7,3,16,32,476,44,124,0.28,834,NA,"good","check numbers of sub_plot",8,NA,41,NA,NA,10.586231884058,4.7,"8.1.7.3.2009",12
"1633","8.2.11.6.2011","0.312706631041295","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,11,6,11,45,508,42,124,0.27,860,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.11.6.2011",12
"1634","8.2.16.6.2010","0.404821762665863","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,22,16,6,11,7,492,50,100,0.39,835,NA,"good","check numbers of sub_plot",8,NA,16.5,NA,NA,10.586231884058,4.63333333333333,"8.2.16.6.2010",12
"1635","8.2.16.9.2010","0.37868299221175","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,26,16,9,9,51,593,50,120,0.33,834,NA,"good","check numbers of sub_plot",8,NA,13,NA,NA,10.586231884058,5.01666666666667,"8.2.16.9.2010",12
"1636","8.2.17.11.2011","0.381308163277487","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,23,17,11,10,4,468,51,105,0.4,858,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.17.11.2011",12
"1637","8.2.17.12.2010","0.830626988703441","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,16,11,17,12,21,39,473,55,48,0.91,825,NA,"good","check numbers of sub_plot",8,NA,28.6666666666667,NA,NA,10.586231884058,4.5375,"8.2.17.12.2010",12
"1638","8.2.17.7.2010","0.236994457065664","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,27,17,7,11,49,532,34,124,0.21,838,NA,"good","check numbers of sub_plot",8,NA,15,NA,NA,10.586231884058,7.72833333333333,"8.2.17.7.2010",12
"1639","8.2.17.9.2011","0.398640352517372","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,36,22,17,9,18,39,490,52,100,0.42,858,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.17.9.2011",12
"1640","8.2.18.12.2013","0.316412298391443","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,22,18,12,9,42,466,51,91,0.45,850,8,"good","check numbers of sub_plot",8,NA,46,NA,19.4,19.4,6.5,"8.2.18.12.2013",12
"1641","8.2.18.5.2011","0.321077061064118","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,26,18,5,21,6,499,50,120,0.34,856,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.18.5.2011",12
"1642","8.2.18.8.2011","0.363551759615646","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,24,18,8,12,2,497,51,110,0.37,857,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.18.8.2011",12
"1643","8.2.19.10.2010","0.470595198755686","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,49,19,10,15,37,502,51,105,0.39,832,NA,"good","check numbers of sub_plot",8,NA,24.6666666666667,NA,NA,10.586231884058,4.61625,"8.2.19.10.2010",12
"1644","8.2.19.12.2011","0.294647217078058","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,36,27,19,12,12,50,482,44,124,0.28,858,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.19.12.2011",12
"1645","8.2.19.2.2011","0.343007661180956","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,6,22,19,2,17,8,464,50,100,0.4,849,8,"good","check numbers of sub_plot",8,NA,43.7142857142857,NA,NA,10.586231884058,5.15714285714286,"8.2.19.2.2011",12
"1646","8.2.21.11.2010","0.72183113998699","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,13,21,11,11,24,477,53,57,0.73,831,NA,"good","check numbers of sub_plot",8,NA,28.3333333333333,NA,NA,10.586231884058,4.8625,"8.2.21.11.2010",12
"1647","8.2.21.3.2011","0.352801780513825","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,2,26,21,3,22,13,463,52,120,0.35,851,8,"good","check numbers of sub_plot",8,NA,42,NA,NA,10.586231884058,5.95,"8.2.21.3.2011",12
"1648","8.2.21.4.2010","0.471726437214233","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,39,21,4,12,9,544,51,81,0.49,834,NA,"good","check numbers of sub_plot",8,NA,26.5,NA,NA,10.586231884058,5.18333333333333,"8.2.21.4.2010",12
"1649","8.2.21.8.2010","0.371531030885756","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,27,21,8,13,43,526,52,124,0.33,836,NA,"good","check numbers of sub_plot",8,NA,11,NA,NA,10.586231884058,4.31666666666667,"8.2.21.8.2010",12
"1650","8.2.23.10.2013","0.398193826752665","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,18,23,10,17,13,530,50,81,0.49,848,8,"good","check numbers of sub_plot",8,NA,46.6,NA,19.8,19.8,6.3,"8.2.23.10.2013",12
"1651","8.2.23.4.2011","0.450111702381275","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,36,19,23,4,17,12,466,51,86,0.48,857,8,"good","check numbers of sub_plot",8,NA,43.25,NA,NA,10.586231884058,5.675,"8.2.23.4.2011",12
"1652","8.2.23.5.2009","0.337351468888219","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2009,14,27,23,5,16,13,544,45,124,0.28,835,NA,"good","check numbers of sub_plot",8,NA,26.6,NA,NA,10.586231884058,4.75714285714286,"8.2.23.5.2009",12
"1653","8.2.23.5.2010","0.470029579526412","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2010,8.2,22,23,5,11,35,583,51,100,0.4,831,NA,"good","check numbers of sub_plot",8,NA,21,NA,NA,10.586231884058,5.18,"8.2.23.5.2010",12
"1654","8.2.25.1.2012","0.413063642863851","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2012,36,22,25,1,15,42,460,52,100,0.42,852,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.25.1.2012",12
"1655","8.2.25.11.2013","0.366066238399497","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,41,25,11,14,54,557,51,100,0.41,849,8,"good","check numbers of sub_plot",8,NA,47.5,NA,19.3,19.3,6.1,"8.2.25.11.2013",12
"1656","8.2.25.5.2013","0.337887422079719","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,23,25,5,12,29,498,51,105,0.39,857,8,"good","check numbers of sub_plot",8,NA,43.3,NA,17.6,17.6,5.7,"8.2.25.5.2013",12
"1657","8.2.27.7.2013","0.355345547047993","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,18,27,7,17,27,499,50,81,0.5,856,8,"good","check numbers of sub_plot",8,NA,43.7,NA,16.8,16.8,6.8,"8.2.27.7.2013",12
"1658","8.2.28.6.2013","0.468763189101692","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,14,28,6,13,58,536,50,62,0.65,851,8,"good","check numbers of sub_plot",8,NA,42.3,NA,18.2,18.2,7.3,"8.2.28.6.2013",12
"1659","8.2.29.1.2011","0.329311595557829","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,25,29,1,16,51,463,51,115,0.36,858,8,"good","check numbers of sub_plot",8,NA,42.2857142857143,NA,NA,10.586231884058,5.54285714285714,"8.2.29.1.2011",12
"1660","8.2.29.2.2012","0.370036180065533","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2012,8,40,29,2,20,44,497,50,96,0.42,852,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.29.2.2012",12
"1661","8.2.29.8.2013","0.271055748838567","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,27,29,8,13,44,481,41,124,0.27,857,8,"good","check numbers of sub_plot",8,NA,45.5,NA,16.8,16.8,3.6,"8.2.29.8.2013",12
"1662","8.2.29.9.2013","0.286376701938543","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2013,16,27,29,9,12,6,534,50,124,0.32,856,8,"good","check numbers of sub_plot",8,NA,41.1,NA,18.1,18.1,6.1,"8.2.29.9.2013",12
"1663","8.2.30.10.2011","0.36312754519369","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,45,30,10,15,20,465,51,110,0.37,856,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.30.10.2011",12
"1664","8.2.4.7.2011","0.242933458973037","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,4,7,17,6,447,37,124,0.24,859,8,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.2.4.7.2011",12
"1665","8.2.7.3.2009","0.37868299221175","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,2,2009,16,21,7,3,16,34,485,51,96,0.42,834,NA,"good","check numbers of sub_plot",8,NA,41,NA,NA,10.586231884058,4.7,"8.2.7.3.2009",12
"1666","8.NA.14.8.2009","0.353794827910675","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,8.2,23,14,8,9,36,478,51,105,0.38,834,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.14.8.2009",12
"1667","8.NA.15.9.2009","0.356340114442406","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,8.2,33,15,9,8,36,493,51,110,0.37,840,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.15.9.2009",12
"1668","8.NA.16.12.2009","0.637897286500131","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,9,14,16,12,13,43,478,52,62,0.67,831,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.16.12.2009",12
"1669","8.NA.16.7.2009","0.34575403636725","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,8.2,26,16,7,15,14,510,51,120,0.34,834,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.16.7.2009",12
"1670","8.NA.17.6.2009","0.37868299221175","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,8.2,21,17,6,14,50,475,50,96,0.41,834,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.17.6.2009",12
"1671","8.NA.21.10.2009","0.369753370450896","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,NA,25,21,10,17,13,461,52,115,0.36,832,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.21.10.2009",12
"1672","8.NA.8.4.2009","0.404336946183628","SPD-02",8,NA,NA,"TOTAL",NA,NA,NA,NA,2009,8.2,18,8,4,14,45,474,50,81,0.49,834,NA,"good","check numbers of sub_plot",8,NA,NA,NA,NA,10.586231884058,NA,"8.NA.8.4.2009",12
"1673","9.1.11.6.2011","0.173725906134053","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,42,11,6,11,56,484,25,124,0.16,860,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.11.6.2011",12
"1674","9.1.16.6.2010","0.151989967180537","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,27,16,6,11,13,487,21,124,0.13,836,NA,"good","check numbers of sub_plot",9,NA,15.5,NA,NA,10.586231884058,2.02833333333333,"9.1.16.6.2010",12
"1675","9.1.16.9.2010","0.185543307888521","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,40,16,9,9,58,465,32,124,0.2,835,NA,"good","check numbers of sub_plot",9,NA,11,NA,NA,10.586231884058,2.98333333333333,"9.1.16.9.2010",12
"1676","9.1.17.11.2011","0.259982838598286","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,27,17,11,10,8,457,40,124,0.26,858,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.17.11.2011",12
"1677","9.1.17.12.2010","0.233317932075385","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,19,27,17,12,21,55,445,37,124,0.23,825,NA,"good","check numbers of sub_plot",9,NA,34,NA,NA,10.586231884058,4.0375,"9.1.17.12.2010",12
"1678","9.1.17.12.2013","0.116234359083568","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2013,17,31,17,12,15,41,455,27,124,0.17,847,8,"good","check numbers of sub_plot",9,NA,40.6,NA,19.2166666666667,19.2166666666667,4.95,"9.1.17.12.2013",12
"1679","9.1.17.7.2010","0.118497228532832","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,27,17,7,11,53,430,19,124,0.12,838,NA,"good","check numbers of sub_plot",9,NA,16.25,NA,NA,10.586231884058,5.21666666666667,"9.1.17.7.2010",12
"1680","9.1.17.9.2011","0.10350831895708","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,27,17,9,21,40,443,15,124,0.1,854,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.17.9.2011",12
"1681","9.1.18.5.2011","0.172513864928467","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,53,18,5,21,34,458,28,124,0.18,854,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.18.5.2011",12
"1682","9.1.18.8.2011","0.242085030129127","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,27,18,8,12,7,493,34,124,0.22,856,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.18.8.2011",12
"1683","9.1.19.10.2010","0.302161872552694","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,34,19,10,15,55,532,49,124,0.31,831,NA,"good","check numbers of sub_plot",9,NA,28.3333333333333,NA,NA,10.586231884058,4.4325,"9.1.19.10.2010",12
"1684","9.1.19.12.2011","0.0865599427656299","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,40,19,12,13,8,419,13,124,0.08,857,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.19.12.2011",12
"1685","9.1.19.2.2011","0.102902298354287","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,7,31,19,2,17,17,444,10,124,0.06,849,8,"good","check numbers of sub_plot",9,NA,43.7142857142857,NA,NA,10.586231884058,4.37142857142857,"9.1.19.2.2011",12
"1686","9.1.20.1.2010","0.234449170533932","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,NA,27,20,1,16,56,541,33,124,0.21,829,8,"good","check numbers of sub_plot",9,NA,35,NA,NA,10.586231884058,3.32,"9.1.20.1.2010",12
"1687","9.1.21.11.2010","0.386095726039553","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,57,21,11,11,40,467,50,100,0.39,831,NA,"good","check numbers of sub_plot",9,NA,31.5,NA,NA,10.586231884058,4.1625,"9.1.21.11.2010",12
"1688","9.1.21.3.2011","0.309070507424536","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,3,28,21,3,22,18,479,48,124,0.31,850,8,"good","check numbers of sub_plot",9,NA,45.5,NA,NA,10.586231884058,5.475,"9.1.21.3.2011",12
"1689","9.1.21.4.2010","0.235863218607117","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,27,21,4,12,15,468,39,124,0.25,834,NA,"good","check numbers of sub_plot",9,NA,20.25,NA,NA,10.586231884058,2.02333333333333,"9.1.21.4.2010",12
"1690","9.1.23.10.2013","0.166501401009411","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2013,17,27,23,10,17,3,469,32,124,0.2,848,8,"good","check numbers of sub_plot",9,NA,40.3333333333333,NA,18.7666666666667,18.7666666666667,5.26666666666667,"9.1.23.10.2013",12
"1691","9.1.23.4.2011","0.276668605861859","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2011,37,27,23,4,17,18,447,40,124,0.26,856,8,"good","check numbers of sub_plot",9,NA,43,NA,NA,10.586231884058,5.475,"9.1.23.4.2011",12
"1692","9.1.23.5.2009","0.303616321999397","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2009,15,27,23,5,16,20,506,45,124,0.29,835,NA,"good","check numbers of sub_plot",9,NA,26.6,NA,NA,10.586231884058,3.29,"9.1.23.5.2009",12
"1693","9.1.23.5.2010","0.218228019065834","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2010,9.1,27,23,5,11,40,529,34,124,0.21,831,NA,"good","check numbers of sub_plot",9,NA,16.5,NA,NA,10.586231884058,2.654,"9.1.23.5.2010",12
"1694","9.1.25.1.2012","0.0688439404773084","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2012,1,27,25,1,15,52,447,11,124,0.07,852,8,"good","check numbers of sub_plot",9,NA,NA,NA,NA,10.586231884058,NA,"9.1.25.1.2012",12
"1695","9.1.25.11.2013","0.0830170895287302","SPD-02",9,NA,NA,"TOTAL",NA,NA,NA,1,2013,17,32,25,11,14,36,463,18,124,0.11,849,8,"good","check numbers of sub_plot",9,NA,35.5333333333333,NA,19.9333333333333,19.9333333333333,5.23333333333333,"9.1.25.11.2013",12
