Day,Month,Year,Light,WindSpeed,WindDir,Rainfall,Tensiometer,RH,Temperature
5,10,2010,627.28,0,0,0,-31.49,,26.5
5,10,2010,15.11,0,0,0,-31.49,,27.25
5,10,2010,666.53,0,0,0,-31.49,,27.49
5,10,2010,693.22,0,0,0,-31.49,,28.57
5,10,2010,703.43,0,0,0,-31.49,,29.33
5,10,2010,48.28,0,0,0,-31.49,,30
5,10,2010,690.48,0,0,0,-31.49,,30.08
5,10,2010,732.87,0,0,0,-30.16,,30.66
5,10,2010,639.64,0,0,0,-28.84,,30.96
5,10,2010,681.84,0,0,0,-28.62,,31.1
5,10,2010,577.42,0,0,0,-28.84,,31.34
5,10,2010,239.25,0,0,0,-31.49,,31.46
5,10,2010,347.39,0,0,0,-31.49,,31.62
5,10,2010,433.95,0,0,0,-31.49,,31.67
5,10,2010,509.32,0,0,0,-30.83,,31.76
6,10,2010,18.44,0,0,0,-31.49,,18.5
6,10,2010,1.57,0,0,0,-31.49,,18.76
6,10,2010,46.51,0,0,0,-31.71,,18.9
6,10,2010,0.19,0,0,0,-31.49,,19.21
6,10,2010,0.19,0,0,0,-31.49,,19.66
6,10,2010,0,0,0,0,-31.71,,19.95
6,10,2010,0,0,0,0,-31.49,,20.09
6,10,2010,150.53,0,0,0,-31.71,,20.12
6,10,2010,0,0,0,0,-31.49,,20.18
6,10,2010,0,0,0,0,-31.49,,20.25
6,10,2010,0,0,0,0,-31.49,,20.25
6,10,2010,0,0,0,0,-31.49,,20.26
6,10,2010,0,0,0,0,-31.49,,20.54
6,10,2010,0,0,0,0,-31.49,,20.72
6,10,2010,0,0,0,0,-31.49,,20.84
6,10,2010,275.36,0,0,0,-31.49,0.389,21.55
6,10,2010,0,0,0,0,-31.49,,22.24
6,10,2010,0.19,0,0,0,-31.49,,22.4
6,10,2010,0,0,0,0,-31.49,,22.59
6,10,2010,0,0,0,0,-31.49,,22.78
6,10,2010,0,0,0,0,-31.49,,22.94
6,10,2010,0,0,0,0,-31.49,,23.06
6,10,2010,0,0,0,0,-31.49,,23.33
6,10,2010,0,0,0,0,-31.49,,23.51
6,10,2010,0,0,0,0,-31.49,,23.7
6,10,2010,0,0,0,0,-31.49,,23.92
6,10,2010,364.47,0,0,0,-31.49,0.484,24.16
6,10,2010,0,0,0,0,-31.49,,24.32
6,10,2010,0,0,0,0,-31.49,,24.95
6,10,2010,3.33,0,0,0,-31.49,,25.77
6,10,2010,494.99,0,0,0,-31.49,,26.18
6,10,2010,19.82,0,0,0,-31.49,,26.45
6,10,2010,542.88,0,0,0,-31.49,,27.18
6,10,2010,31.59,0,0,0,-31.49,,27.36
6,10,2010,576.84,0,0,0,-31.49,,28.4
6,10,2010,47.89,0,0,0,-31.49,,28.42
6,10,2010,430.22,0,0,0,-31.49,,29.24
6,10,2010,115.99,0,0,0,-31.49,,29.3
6,10,2010,314.03,0,0,0,-31.49,,29.44
6,10,2010,700.09,0,0,0,-31.49,,29.73
6,10,2010,352.69,0,0,0,-31.49,,30.09
6,10,2010,204.12,0,0,0,-31.49,,30.1
6,10,2010,447.89,0,0,0,-31.49,,30.61
6,10,2010,754.07,0,0,0,-31.49,,30.88
6,10,2010,147.59,0,0,0,-31.49,,30.93
6,10,2010,360.74,0,0,0,-31.49,,31.17
6,10,2010,623.74,0,0,0,-31.49,,31.55
6,10,2010,380.76,0,0,0,-31.49,,32.28
7,10,2010,0.19,0,0,0,-31.49,,19.5
7,10,2010,0.19,0,0,0,-31.49,,19.52
7,10,2010,0.19,0,0,0,-31.49,,19.62
7,10,2010,2.35,0,0,0,-31.49,,19.74
7,10,2010,0.19,0,0,0,-31.49,,19.9
7,10,2010,34.15,0,0,0,-31.49,,19.93
7,10,2010,0.19,0,0,0,-31.49,,20.31
7,10,2010,0.19,0,0,0,-31.49,,20.58
7,10,2010,43.17,0,0,0,-31.49,,20.61
7,10,2010,0,0,0,0,-31.49,,20.72
7,10,2010,0.19,0,0,0,-31.49,,21.06
7,10,2010,0,0,0,0,-31.49,,21.14
7,10,2010,0,0,0,0,-31.49,,21.17
7,10,2010,58.68,0,0,0,-31.49,,21.31
7,10,2010,0,0,0,0,-31.49,,21.32
7,10,2010,0,0,0,0,-31.49,,21.38
7,10,2010,0.19,0,0,0,-31.49,,21.53
7,10,2010,0.19,0,0,0,-31.49,,21.54
7,10,2010,0.39,0,0,0,-31.49,,21.58
7,10,2010,0,0,0,0,-31.49,,21.72
7,10,2010,0,0,0,0,-31.49,,21.97
7,10,2010,117.76,0,0,0,-31.49,,22.03
7,10,2010,0,0,0,0,-31.49,,22.07
7,10,2010,0.19,0,0,0,-31.49,,22.1
7,10,2010,0,0,0,0,-31.49,,22.52
7,10,2010,0,0,0,0,-31.49,,23.07
7,10,2010,282.04,0,0,0,-31.71,,23.19
7,10,2010,0,0,0,0,-31.49,,23.79
7,10,2010,0.58,0,0,0,-31.49,,25.13
7,10,2010,509.71,0,0,0,-31.49,,25.21
7,10,2010,11.77,0,0,0,-31.49,,26.72
7,10,2010,547.39,0,0,0,-31.49,,27.35
7,10,2010,13.93,0,0,0,-31.49,,27.76
7,10,2010,575.07,0,0,0,-31.49,,28.86
7,10,2010,34.54,0,0,0,-31.49,,29.04
7,10,2010,624.14,0,0,0,-31.49,,29.87
7,10,2010,660.25,0,0,0,-31.49,,30.61
7,10,2010,78.5,0,0,0,-31.49,,30.65
7,10,2010,684.98,0,0,0,-28.84,,31.26
7,10,2010,664.96,0,0,0,-28.62,,31.96
7,10,2010,679.29,0,0,0,-28.62,,31.96
7,10,2010,164.47,0,0,0,-31.49,,31.98
7,10,2010,490.08,0,0,0,-28.62,,32.6
7,10,2010,591.75,0,0,0,-28.62,,32.63
7,10,2010,460.25,0,0,0,-28.84,,32.8
7,10,2010,538.95,0,0,0,-28.84,,33.03
7,10,2010,247.69,0,0,0,-31.05,,33.13
7,10,2010,478.11,0,0,0,-29.06,,33.46
8,10,2010,25.9,0,0,0,-31.49,,19.41
8,10,2010,0,0,0,0,-33.25,,19.5
8,10,2010,0,0,0,0,-36.33,,19.68
8,10,2010,1.76,0,0,0,-31.49,,19.73
8,10,2010,0,0,0,0,-40.51,,19.74
8,10,2010,0,0,0,0,-38.53,,19.76
8,10,2010,0,0,0,0,-40.29,,19.85
8,10,2010,0,0,0,0,-40.07,,19.96
8,10,2010,0,0,0,0,-40.51,,19.99
8,10,2010,0,0,0,0,-40.29,,19.99
8,10,2010,83.41,0,0,0,-31.49,,20
8,10,2010,0,0,0,0,-40.73,,20.06
8,10,2010,0,0,0,0,-40.96,,20.16
8,10,2010,0.19,0,0,0,-31.49,,20.26
8,10,2010,0,0,0,0,-41.62,,20.29
8,10,2010,0,0,0,0,-42.72,,20.52
8,10,2010,0.19,0,0,0,-31.49,,20.58
8,10,2010,0.19,0,0,0,-31.49,,20.77
8,10,2010,1.17,0,0,0,-42.28,,20.83
8,10,2010,0.39,0,0,0,-31.49,,21.02
8,10,2010,4.71,0,0,0,-43.38,,21.03
8,10,2010,11.18,0,0,0,-46.02,,21.11
8,10,2010,0.39,0,0,0,-31.49,,21.26
8,10,2010,16.29,0,0,0,-46.9,,21.3
8,10,2010,199.21,0,0,0,-31.49,1.168,21.43
8,10,2010,27.08,0,0,0,-47.56,,21.47
8,10,2010,0.19,0,0,0,-31.49,,21.47
8,10,2010,28.06,0,0,0,-49.32,,21.52
8,10,2010,0.19,0,0,0,-31.49,,21.6
8,10,2010,0.19,0,0,0,-31.49,,21.6
8,10,2010,28.45,0,0,0,-46.24,,21.61
8,10,2010,26.49,0,0,0,-47.78,,21.69
8,10,2010,0.19,0,0,0,-31.49,,21.83
8,10,2010,0.19,0,0,0,-31.49,,21.93
8,10,2010,10.2,0,0,0,-44.92,,21.96
8,10,2010,0.19,0,0,0,-31.49,,22
8,10,2010,309.91,0,0,0,-31.49,1.41,23.2
8,10,2010,7.85,0,0,0,-38.97,,23.37
8,10,2010,18.05,0,0,0,-31.49,,25.55
8,10,2010,258.68,0,0,0,-31.49,,25.64
8,10,2010,370.55,0,0,0,-31.49,,26.57
8,10,2010,330.32,0,0,0,-31.49,,26.72
8,10,2010,574.87,0,0,0,-31.49,,27.86
8,10,2010,103.23,0,0,0,-31.49,,27.94
8,10,2010,464.96,0,0,0,-31.49,,28.54
8,10,2010,359.17,0,0,0,-31.49,,28.55
8,10,2010,658.29,0,0,0,-31.49,,28.98
8,10,2010,368.79,0,0,0,-31.49,,29.49
9,10,2010,0.39,0,0,0,-21.8,1.305,19.05
9,10,2010,0,0,0,0,-14.31,1.073,19.14
9,10,2010,0,0,0,0,-12.77,1.221,19.14
9,10,2010,15.11,0,0,0,-31.71,1.547,19.14
9,10,2010,0,0,0,0,-16.07,1.042,19.17
9,10,2010,0,0,0,0,-17.61,0.81,19.18
9,10,2010,0,0,0,0,-19.15,0.642,19.22
9,10,2010,0,0,0,0,-21.14,0.463,19.25
9,10,2010,0,0,0,0,-22.9,0.526,19.27
9,10,2010,0,0,0,0,-30.38,,19.3
9,10,2010,0,0,0,0,-31.49,,19.31
9,10,2010,0,0,0,0,-26.86,,19.32
9,10,2010,0,0,0,0,-24.88,0.136,19.33
9,10,2010,0.19,0,0,0,-31.49,,19.37
9,10,2010,28.06,0,0,0,-31.93,2.326,19.51
9,10,2010,0.19,0,0,0,-31.49,,19.63
9,10,2010,57.5,0,0,0,-31.49,2.652,19.85
9,10,2010,0,0,0,0,-31.49,,20.01
9,10,2010,0,0,0,0,-31.49,,20.11
9,10,2010,0.19,0,0,0,-31.49,,20.18
9,10,2010,0.19,0,0,0,-31.49,,20.27
9,10,2010,107.94,0,0,0,-31.49,2.831,20.34
9,10,2010,0,0,0,0,-31.49,,20.5
9,10,2010,0,0,0,0,-31.49,,20.78
9,10,2010,153.68,0,0,0,-31.49,2.894,21.06
9,10,2010,0,0,0,0,-31.49,0.01,21.07
9,10,2010,0,0,0,0,-31.71,,21.33
9,10,2010,0.19,0,0,0,-31.49,,21.8
9,10,2010,318.54,0,0,0,-31.49,2.957,22.05
9,10,2010,0,0,0,0,-31.49,,22.4
9,10,2010,1.37,0,0,0,-31.49,,23.04
9,10,2010,8.83,0,0,0,-31.49,,23.92
9,10,2010,263.19,0,0,0,-31.49,3,23.93
9,10,2010,21.78,0,0,0,-31.49,,24.64
9,10,2010,435.32,0,0,0,-31.49,2.147,24.81
9,10,2010,46.51,0,0,0,-31.49,,25.22
9,10,2010,628.65,0,0,0,-31.49,1.494,25.37
9,10,2010,71.44,0,0,0,-31.49,,25.57
9,10,2010,71.24,0,0,0,-31.49,,25.97
9,10,2010,93.22,0,0,0,-31.49,,26.36
9,10,2010,917.56,0,0,0,-31.49,0.252,26.84
9,10,2010,115.4,0,0,0,-31.49,,27.25
9,10,2010,333.85,0,0,0,-31.49,,27.4
9,10,2010,902.25,0,0,0,-31.49,,27.64
9,10,2010,457.31,0,0,0,-31.49,,27.74
9,10,2010,467.9,0,0,0,-31.49,,28.06
9,10,2010,282.04,0,0,0,-31.49,,28.25
9,10,2010,571.73,0,0,0,-31.49,,28.3
10,10,2010,0,0,0,0,-31.49,,19.41
10,10,2010,0,0,0,0,-31.49,,19.53
10,10,2010,0.19,0,0,0,-31.49,0.168,19.6
10,10,2010,0,0,0,0,-14.53,4.852,19.62
10,10,2010,0.19,0,0,0,-31.49,0.957,19.67
10,10,2010,0,0,0,0,-31.49,1.621,19.7
10,10,2010,0.19,0,0,0,-31.49,2.378,19.76
10,10,2010,0,0,0,0,-15.41,4.894,19.77
10,10,2010,0.19,0,0,0,-31.49,2.389,19.8
10,10,2010,0,0,0,0,-31.49,2.41,19.83
10,10,2010,7.45,0,0,0,-41.4,6.305,19.84
10,10,2010,0.19,0,0,0,-31.49,2.631,19.86
10,10,2010,0,0,0,0,-16.29,4.621,19.86
10,10,2010,0.39,0,0,0,-31.49,2.757,19.89
10,10,2010,0.19,0,0,0,-31.49,3.4,19.9
10,10,2010,17.07,0,0,0,-40.29,6.347,19.9
10,10,2010,19.43,0,0,0,-39.63,6.873,19.9
10,10,2010,3.72,0,0,0,-40.96,6.2,19.92
10,10,2010,0.19,0,0,0,-31.71,3.947,19.93
10,10,2010,4.71,0,0,0,-42.06,5.326,19.94
10,10,2010,0,0,0,0,-17.39,4.336,19.95
10,10,2010,10.4,0,0,0,-39.85,6.736,19.95
10,10,2010,1.57,0,0,0,-41.4,5.052,19.96
10,10,2010,5.1,0,0,0,-41.84,5.978,19.97
10,10,2010,3.33,0,0,0,-41.18,6.084,19.97
10,10,2010,12.36,0,0,0,-39.85,6.505,20.02
10,10,2010,43.57,0,0,0,-39.85,6.957,20.02
10,10,2010,0,0,0,0,-18.49,4.042,20.03
10,10,2010,12.75,0,0,0,-40.29,6.357,20.03
10,10,2010,0,0,0,0,-19.81,3.831,20.11
10,10,2010,0,0,0,0,-21.36,3.726,20.27
10,10,2010,71.63,0,0,0,-39.63,6.578,20.33
10,10,2010,0,0,0,0,-22.9,3.515,20.44
10,10,2010,0,0,0,0,-24.44,3.357,20.59
10,10,2010,180.96,0,0,0,-39.85,6.421,20.77
10,10,2010,0,0,0,0,-26.42,3.126,20.81
10,10,2010,0,0,0,0,-29.28,2.842,21.23
10,10,2010,258.48,0,0,0,-40.07,6.673,21.73
10,10,2010,0.98,0,0,0,-31.49,2.315,22.01
10,10,2010,359.37,0,0,0,-40.07,7.41,22.69
10,10,2010,16.68,0,0,0,-31.93,1.768,23.22
10,10,2010,52.4,0,0,0,-35.45,1.231,24.1
10,10,2010,694.99,0,0,0,-40.73,6.305,24.35
10,10,2010,94.4,0,0,0,-37.65,0.578,24.98
10,10,2010,398.62,0,0,0,-41.62,4.242,25.33
10,10,2010,621.58,0,0,0,-42.28,1.326,25.9
10,10,2010,175.07,0,0,0,-39.41,,26.57
10,10,2010,455.93,0,0,0,-42.28,0.042,26.67
11,10,2010,37.88,0,0,0,-10.12,5.663,17.77
11,10,2010,4.12,0,0,0,-7.26,5.494,17.93
11,10,2010,0,0,0,0,-9.9,5.326,17.98
11,10,2010,0,0,0,0,-10.35,5,18.05
11,10,2010,0.19,0,0,0,-9.24,5.452,18.18
11,10,2010,0.19,0,0,0,-11.01,4.894,18.41
11,10,2010,0.39,0,0,0,-7.7,5.705,18.42
11,10,2010,0.19,0,0,0,-8.58,5.684,18.49
11,10,2010,0,0,0,0,-8.14,5.768,18.55
11,10,2010,75.95,0,0,0,-27.52,6.042,18.56
11,10,2010,0,0,0,0,-11.67,4.978,18.8
11,10,2010,0,0,0,0,-12.55,5.021,19.06
11,10,2010,0,0,0,0,-12.99,5.063,19.32
11,10,2010,0,0,0,0,-13.87,4.936,19.48
11,10,2010,96.36,0,0,0,-31.71,6.178,19.55
11,10,2010,0.19,0,0,0,-31.49,,19.99
11,10,2010,0.19,0,0,0,-31.49,,20.18
11,10,2010,200.98,0,0,0,-31.49,6.326,20.33
11,10,2010,0,0,0,0,-31.49,,20.36
11,10,2010,0,0,0,0,-31.49,,20.44
11,10,2010,0,0,0,0,-31.49,,20.47
11,10,2010,0,0,0,0,-31.49,,20.51
11,10,2010,0,0,0,0,-31.49,,20.64
11,10,2010,0,0,0,0,-31.49,,20.68
11,10,2010,0,0,0,0,-31.49,,21
11,10,2010,227.67,0,0,0,-31.49,6.368,21.59
11,10,2010,0,0,0,0,-31.49,,21.65
11,10,2010,0,0,0,0,-31.49,,22.41
11,10,2010,320.31,0,0,0,-31.49,5.642,23.18
11,10,2010,0,0,0,0,-31.49,,23.67
11,10,2010,531.69,0,0,0,-31.71,4.831,24.12
11,10,2010,8.04,0,0,0,-31.49,,25.14
11,10,2010,672.81,0,0,0,-31.49,1.873,25.71
11,10,2010,35.13,0,0,0,-31.49,,25.97
11,10,2010,39.64,0,0,0,-31.49,,26.77
11,10,2010,669.67,0,0,0,-31.49,0.557,27.58
11,10,2010,46.12,0,0,0,-31.49,,27.91
11,10,2010,673.2,0,0,0,-31.49,,28.83
11,10,2010,699.11,0,0,0,-31.49,,29.36
11,10,2010,93.62,0,0,0,-31.49,,29.65
11,10,2010,749.75,0,0,0,-31.49,,29.77
11,10,2010,724.43,0,0,0,-31.49,,30.4
11,10,2010,705.78,0,0,0,-31.49,,30.8
11,10,2010,194.5,0,0,0,-31.49,,31.33
11,10,2010,696.76,0,0,0,-31.49,,31.49
11,10,2010,718.94,0,0,0,-31.49,,32.01
11,10,2010,402.74,0,0,0,-31.49,,32.43
11,10,2010,576.84,0,0,0,-31.49,,32.6
12,10,2010,26.3,0,0,0,-31.71,,18.22
12,10,2010,4.31,0,0,0,-31.49,,18.32
12,10,2010,0,0,0,0,-31.49,,18.62
12,10,2010,48.28,0,0,0,-31.49,,18.73
12,10,2010,0.19,0,0,0,-31.71,,18.8
12,10,2010,0.19,0,0,0,-31.71,,18.9
12,10,2010,0.19,0,0,0,-31.49,,19.05
12,10,2010,0.19,0,0,0,-31.49,,19.21
12,10,2010,77.91,0,0,0,-31.49,0.284,19.31
12,10,2010,0.19,0,0,0,-31.49,,19.34
12,10,2010,0.19,0,0,0,-31.49,,19.45
12,10,2010,0.19,0,0,0,-31.49,,19.53
12,10,2010,0.19,0,0,0,-31.49,,19.55
12,10,2010,0,0,0,0,-31.49,,19.64
12,10,2010,0.19,0,0,0,-31.49,,19.76
12,10,2010,0,0,0,0,-31.49,,19.9
12,10,2010,0.19,0,0,0,-31.49,,19.91
12,10,2010,0,0,0,0,-31.49,,20.26
12,10,2010,182.13,0,0,0,-31.49,2.021,20.29
12,10,2010,0,0,0,0,-31.49,,20.57
12,10,2010,0,0,0,0,-31.49,,20.82
12,10,2010,0,0,0,0,-31.49,,21.26
12,10,2010,0,0,0,0,-31.49,,21.98
12,10,2010,337.97,0,0,0,-31.49,2.273,22.04
12,10,2010,0,0,0,0,-31.49,,22.68
12,10,2010,0,0,0,0,-31.49,,23.32
12,10,2010,0,0,0,0,-31.49,,23.94
12,10,2010,459.27,0,0,0,-31.49,,24.3
12,10,2010,0,0,0,0,-31.49,,24.57
12,10,2010,0.78,0,0,0,-31.49,,25.49
12,10,2010,506.57,0,0,0,-31.49,,26.18
12,10,2010,9.81,0,0,0,-31.49,,26.6
12,10,2010,560.35,0,0,0,-31.49,,26.95
12,10,2010,644.94,0,0,0,-31.49,,27.76
12,10,2010,32.77,0,0,0,-31.49,,27.84
12,10,2010,718.74,0,0,0,-31.49,,28.93
12,10,2010,68.3,0,0,0,-31.49,,29.78
12,10,2010,718.74,0,0,0,-31.49,,30.22
12,10,2010,456.13,0,0,0,-31.49,,30.76
12,10,2010,594.7,0,0,0,-31.49,,31.01
12,10,2010,584.49,0,0,0,-31.49,,31.73
12,10,2010,183.12,0,0,0,-31.49,,31.98
12,10,2010,645.92,0,0,0,-29.72,,32.09
12,10,2010,283.41,0,0,0,-31.49,,32.18
12,10,2010,609.42,0,0,0,-28.84,,32.5
12,10,2010,391.16,0,0,0,-31.49,,32.55
12,10,2010,395.28,0,0,0,-31.49,,32.59
12,10,2010,492.44,0,0,0,-28.84,,33.09
13,10,2010,17.46,0,0,0,-31.49,,16.89
13,10,2010,2.55,0,0,0,-31.49,,16.93
13,10,2010,0.19,0,0,0,-31.49,,17.21
13,10,2010,0.19,0,0,0,-31.49,,17.44
13,10,2010,54.36,0,0,0,-31.49,,17.48
13,10,2010,0.19,0,0,0,-31.49,,17.65
13,10,2010,0.19,0,0,0,-31.71,,17.73
13,10,2010,0.19,0,0,0,-31.49,,17.76
13,10,2010,0.19,0,0,0,-31.71,,17.94
13,10,2010,0.39,0,0,0,-31.93,,18.22
13,10,2010,0.19,0,0,0,-31.49,,18.48
13,10,2010,0.19,0,0,0,-31.49,,18.68
13,10,2010,173.11,0,0,0,-31.49,,18.81
13,10,2010,0,0,0,0,-31.49,,18.92
13,10,2010,0,0,0,0,-31.49,,19.22
13,10,2010,0.19,0,0,0,-31.49,,20
13,10,2010,0.19,0,0,0,-31.49,,20.36
13,10,2010,281.45,0,0,0,-31.49,0.357,20.7
13,10,2010,0.19,0,0,0,-31.49,,20.9
13,10,2010,0.19,0,0,0,-31.49,,21.34
13,10,2010,0,0,0,0,-31.49,,21.37
13,10,2010,0.19,0,0,0,-31.49,,21.4
13,10,2010,0,0,0,0,-31.49,,21.49
13,10,2010,0,0,0,0,-31.49,,21.53
13,10,2010,0,0,0,0,-31.49,,22.03
13,10,2010,0,0,0,0,-31.49,,22.74
13,10,2010,375.26,0,0,0,-31.49,1.136,23.53
13,10,2010,0,0,0,0,-31.49,,23.56
13,10,2010,0.19,0,0,0,-31.49,,24.86
13,10,2010,486.75,0,0,0,-31.49,,25.27
13,10,2010,594.11,0,0,0,-31.49,,26.43
13,10,2010,6.67,0,0,0,-31.49,,26.62
13,10,2010,466.73,0,0,0,-31.49,,27.69
13,10,2010,296.76,0,0,0,-31.49,,28.22
13,10,2010,38.66,0,0,0,-31.71,,28.62
13,10,2010,385.47,0,0,0,-31.49,,28.67
13,10,2010,144.45,0,0,0,-31.49,,28.68
13,10,2010,102.06,0,0,0,-31.49,,28.78
13,10,2010,362.9,0,0,0,-31.49,,28.97
13,10,2010,387.63,0,0,0,-31.49,,29.24
13,10,2010,452.01,0,0,0,-31.49,,29.78
13,10,2010,447.69,0,0,0,-31.49,,29.84
13,10,2010,145.04,0,0,0,-31.49,,30.06
13,10,2010,278.11,0,0,0,-31.49,,30.11
13,10,2010,304.02,0,0,0,-31.49,,30.29
13,10,2010,68.3,0,0,0,-31.49,,30.82
13,10,2010,409.02,0,0,0,-31.49,,31.51
13,10,2010,252.99,0,0,0,-31.49,,31.61
14,10,2010,2.55,0,0,0,-31.49,,17.29
14,10,2010,17.07,0,0,0,-31.49,,17.34
14,10,2010,0.39,0,0,0,-31.71,0.01,17.36
14,10,2010,0.19,0,0,0,-31.71,,17.68
14,10,2010,61.43,0,0,0,-31.71,,17.84
14,10,2010,0,0,0,0,-31.49,,17.92
14,10,2010,0.19,0,0,0,-31.49,,18.07
14,10,2010,0.19,0,0,0,-31.49,,18.17
14,10,2010,0,0,0,0,-31.49,,18.39
14,10,2010,0.19,0,0,0,-31.71,,18.68
14,10,2010,0.39,0,0,0,-31.93,,18.87
14,10,2010,0.19,0,0,0,-31.49,,19.08
14,10,2010,150.73,0,0,0,-31.49,0.084,19.12
14,10,2010,0.19,0,0,0,-31.49,,19.37
14,10,2010,0.19,0,0,0,-31.49,,19.69
14,10,2010,0,0,0,0,-31.49,,20.28
14,10,2010,0.39,0,0,0,-31.49,,20.54
14,10,2010,0.19,0,0,0,-31.49,,20.86
14,10,2010,264.96,0,0,0,-31.49,1.894,20.9
14,10,2010,0.19,0,0,0,-31.49,,21.2
14,10,2010,0.19,0,0,0,-31.49,,21.46
14,10,2010,0,0,0,0,-31.71,,21.7
14,10,2010,0.19,0,0,0,-31.49,,21.83
14,10,2010,0,0,0,0,-31.49,,22.16
14,10,2010,0,0,0,0,-31.49,,22.56
14,10,2010,0,0,0,0,-31.49,,22.97
14,10,2010,369.57,0,0,0,-31.49,2.515,23.14
14,10,2010,0,0,0,0,-31.49,,23.49
14,10,2010,0.19,0,0,0,-31.49,,24.38
14,10,2010,526.79,0,0,0,-31.49,1.947,24.88
14,10,2010,14.52,0,0,0,-31.49,,25.4
14,10,2010,19.23,0,0,0,-31.49,,26.19
14,10,2010,613.93,0,0,0,-31.49,0.768,26.26
14,10,2010,26.3,0,0,0,-31.49,,26.98
14,10,2010,633.16,0,0,0,-31.49,,27.44
14,10,2010,26.69,0,0,0,-31.49,,27.87
14,10,2010,636.31,0,0,0,-31.49,,28.9
14,10,2010,55.93,0,0,0,-31.49,,28.95
14,10,2010,678.31,0,0,0,-31.49,,29.91
14,10,2010,107.36,0,0,0,-31.49,,30.23
14,10,2010,699.31,0,0,0,-29.72,,30.72
14,10,2010,158.78,0,0,0,-31.49,,31.07
14,10,2010,716.78,0,0,0,-31.05,,31.07
14,10,2010,215.89,0,0,0,-31.49,,31.29
14,10,2010,718.35,0,0,0,-29.06,,31.66
14,10,2010,263.39,0,0,0,-30.38,,32.42
14,10,2010,714.03,0,0,0,-28.84,,32.51
14,10,2010,684.39,0,0,0,-28.62,,33.3
15,10,2010,26.69,0,0,0,-31.49,,18.05
15,10,2010,1.17,0,0,0,-31.49,,18.1
15,10,2010,0.19,0,0,0,-31.71,,18.41
15,10,2010,0.19,0,0,0,-31.49,,18.72
15,10,2010,0,0,0,0,-23.78,,18.86
15,10,2010,62.02,0,0,0,-31.49,0.01,18.87
15,10,2010,0.19,0,0,0,-31.71,,18.89
15,10,2010,0.19,0,0,0,-31.49,,18.94
15,10,2010,0,0,0,0,-25.1,,19.01
15,10,2010,0.19,0,0,0,-31.71,,19.09
15,10,2010,0,0,0,0,-31.27,,19.1
15,10,2010,0,0,0,0,-27.74,,19.1
15,10,2010,0,0,0,0,-26.42,,19.1
15,10,2010,0,0,0,0,-31.49,,19.12
15,10,2010,0,0,0,0,-34.13,,19.18
15,10,2010,0.19,0,0,0,-31.49,,19.25
15,10,2010,0,0,0,0,-31.49,,19.26
15,10,2010,0.19,0,0,0,-31.49,,19.32
15,10,2010,0,0,0,0,-36.99,,19.33
15,10,2010,0.19,0,0,0,-31.49,,19.45
15,10,2010,0,0,0,0,-39.63,,19.58
15,10,2010,0.19,0,0,0,-31.49,,19.69
15,10,2010,0,0,0,0,-41.4,,19.81
15,10,2010,0.19,0,0,0,-31.49,,19.97
15,10,2010,0,0,0,0,-42.94,,19.99
15,10,2010,137.19,0,0,0,-31.49,1.063,20.11
15,10,2010,0,0,0,0,-44.48,,20.16
15,10,2010,2.74,0,0,0,-46.46,,20.36
15,10,2010,7.26,0,0,0,-46.02,,20.39
15,10,2010,12.56,0,0,0,-46.46,,20.43
15,10,2010,3.53,0,0,0,-45.36,,20.43
15,10,2010,12.95,0,0,0,-46.24,,20.45
15,10,2010,5.29,0,0,0,-45.8,,20.46
15,10,2010,1.37,0,0,0,-46.24,,21.34
15,10,2010,242.39,0,0,0,-31.49,2.421,21.82
15,10,2010,0.19,0,0,0,-48.22,,22.69
15,10,2010,7.26,0,0,0,-46.68,,23
15,10,2010,316.19,0,0,0,-31.49,2.252,23.99
15,10,2010,384.49,0,0,0,-31.49,0.389,25.1
15,10,2010,13.73,0,0,0,-37.65,,26.24
15,10,2010,597.84,0,0,0,-31.49,,26.26
15,10,2010,635.52,0,0,0,-31.49,,27.62
15,10,2010,648.87,0,0,0,-31.49,,28.8
15,10,2010,114.22,0,0,0,-31.49,,29.43
15,10,2010,649.26,0,0,0,-31.49,,29.7
15,10,2010,536.8,0,0,0,-31.49,,30.17
15,10,2010,574.09,0,0,0,-31.49,,30.59
15,10,2010,441.02,0,0,0,-31.49,,30.89
16,10,2010,22.37,0,0,0,-31.49,0.389,18.07
16,10,2010,1.17,0,0,0,-31.49,,18.08
16,10,2010,0,0,0,0,-31.49,,18.09
16,10,2010,0,0,0,0,-31.49,,18.09
16,10,2010,0,0,0,0,-27.74,,18.17
16,10,2010,0,0,0,0,-14.75,,18.3
16,10,2010,0,0,0,0,-17.83,,18.35
16,10,2010,0,0,0,0,-15.85,,18.37
16,10,2010,0,0,0,0,-16.73,,18.39
16,10,2010,0,0,0,0,-18.93,,18.42
16,10,2010,0,0,0,0,-21.14,,18.46
16,10,2010,51.61,0,0,0,-31.49,1.031,18.49
16,10,2010,0,0,0,0,-20.03,,18.5
16,10,2010,0,0,0,0,-22.46,,18.6
16,10,2010,84.2,0,0,0,-31.71,1.378,19.15
16,10,2010,0.19,0,0,0,-31.49,,19.55
16,10,2010,0,0,0,0,-31.49,,19.74
16,10,2010,124.43,0,0,0,-31.49,1.568,19.9
16,10,2010,0,0,0,0,-31.49,,20
16,10,2010,0,0,0,0,-31.49,,20.22
16,10,2010,0,0,0,0,-31.49,,20.27
